User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
1,6,-75,30,10000.0,15000.0,70
2,9,-80,20,100.0,120.0,80
3,5,-85,40,5000.0,6000.0,75
4,1,-70,10,1000.0,1500.0,90
5,4,-78,25,2000.0,3000.0,85
6,0,-90,50,500.0,550.0,70
7,10,-88,30,1000.0,1000.0,60
8,3,-95,100,10.0,15.0,50
9,7,-82,35,3000.0,3500.0,80
10,2,-75,45,2000.0,2000.0,70
11,6,-76,32,12000.0,14000.0,70
12,4,-79,24,2500.0,2800.0,75
13,10,-87,28,1200.0,1200.0,65
14,8,-81,22,150.0,170.0,85
15,6,-74,29,10000.0,12000.0,60
16,5,-84,38,4500.0,5000.0,70
17,1,-69,9,1200.0,1300.0,80
18,0,-91,48,600.0,600.0,55
19,3,-96,105,8.0,9.0,70
20,7,-83,34,3200.0,3500.0,75
21,6,-77,31,11000.0,13000.0,75
22,4,-80,23,2200.0,2500.0,80
23,10,-86,29,1400.0,1400.0,70
24,8,-82,21,160.0,180.0,90
25,6,-73,28,10500.0,12500.0,75
26,5,-83,37,4200.0,4800.0,85
27,1,-68,8,1100.0,1200.0,70
28,0,-92,47,620.0,620.0,60
29,3,-97,110,7.0,8.0,65
30,7,-84,33,3400.0,3700.0,70
31,6,-78,30,10200.0,12200.0,75
32,4,-79,24,2300.0,2600.0,80
33,10,-88,27,1300.0,1300.0,70
34,8,-83,20,170.0,190.0,90
35,6,-72,27,10800.0,12800.0,75
36,5,-82,36,4000.0,4600.0,85
37,1,-67,7,1000.0,1100.0,70
38,0,-93,46,630.0,630.0,60
39,3,-98,105,6.0,7.0,65
40,7,-85,32,3500.0,3800.0,70
41,6,-79,29,10500.0,12300.0,70
42,4,-78,25,2400.0,2700.0,75
43,10,-87,28,1200.0,1200.0,70
44,8,-84,20,165.0,185.0,90
45,6,-71,26,10200.0,12600.0,80
46,5,-81,35,3800.0,4400.0,85
47,1,-66,7,1100.0,1200.0,70
48,0,-94,45,640.0,640.0,60
49,3,-99,104,5.0,6.0,65
50,7,-86,31,3600.0,3900.0,70
51,6,-80,30,11000.0,12500.0,80
52,4,-77,24,2600.0,2900.0,85
53,10,-89,27,1100.0,1100.0,70
54,8,-85,21,160.0,190.0,90
55,6,-70,27,10700.0,12300.0,75
56,5,-80,35,4100.0,4700.0,85
57,1,-65,8,1000.0,1100.0,70
58,0,-95,46,650.0,650.0,60
59,3,-100,103,4.0,5.0,75
60,7,-87,32,3700.0,4000.0,70
61,6,-81,29,10300.0,12100.0,70
62,4,-76,23,2700.0,3000.0,80
63,10,-90,26,1000.0,1000.0,70
64,8,-86,20,155.0,180.0,90
65,6,-69,26,10900.0,12400.0,75
66,5,-79,34,4300.0,4900.0,85
67,1,-64,7,1000.0,1100.0,70
68,0,-96,45,660.0,660.0,60
69,3,-101,102,3.0,4.0,75
70,7,-88,31,3800.0,4100.0,70
71,6,-82,28,10700.0,12200.0,70
72,4,-75,22,2800.0,3100.0,80
73,10,-91,25,900.0,900.0,70
74,8,-87,19,150.0,175.0,90
75,6,-68,25,11000.0,12500.0,75
76,5,-78,33,4400.0,5000.0,85
77,1,-63,6,900.0,1000.0,70
78,0,-97,44,670.0,670.0,60
79,3,-102,101,2.0,3.0,75
80,7,-89,30,3900.0,4200.0,70
81,6,-83,27,10800.0,12000.0,70
82,4,-74,21,2900.0,3200.0,80
83,10,-92,24,800.0,800.0,70
84,8,-88,18,145.0,170.0,90
85,6,-67,24,11200.0,12800.0,75
86,5,-77,32,4500.0,5100.0,85
87,1,-62,6,800.0,900.0,70
88,0,-98,43,680.0,680.0,60
89,3,-103,100,1.0,2.0,75
90,7,-90,29,4000.0,4300.0,70
91,6,-84,26,10900.0,12100.0,70
92,4,-73,20,3000.0,3300.0,80
93,10,-93,23,700.0,700.0,70
94,8,-89,17,140.0,165.0,90
95,6,-66,23,11400.0,12700.0,75
96,5,-76,31,4600.0,5200.0,85
97,1,-61,6,700.0,800.0,70
98,0,-99,42,690.0,690.0,60
99,3,-104,99,1.0,2.0,75
100,7,-91,28,4100.0,4400.0,70
101,8,-86,18,155.0,180.0,90
102,4,-74,22,2900.0,3200.0,80
103,10,-92,25,800.0,800.0,70
104,6,-67,24,11200.0,12500.0,75
105,5,-77,32,4500.0,5100.0,85
106,1,-62,6,800.0,900.0,70
107,0,-97,44,670.0,670.0,60
108,3,-103,100,1.0,2.0,75
109,7,-90,29,4000.0,4300.0,70
110,8,-85,19,150.0,175.0,90
111,6,-83,27,10800.0,12000.0,70
112,4,-72,21,3100.0,3400.0,80
113,10,-94,24,700.0,700.0,70
114,8,-88,18,145.0,170.0,90
115,6,-68,25,11400.0,12700.0,75
116,5,-76,31,4600.0,5200.0,85
117,1,-61,6,700.0,800.0,70
118,0,-98,43,680.0,680.0,60
119,3,-102,99,1.0,2.0,75
120,7,-89,30,4100.0,4400.0,70
121,8,-86,19,155.0,180.0,90
122,4,-74,22,2900.0,3200.0,80
123,10,-92,25,800.0,800.0,70
124,6,-67,24,11200.0,12500.0,75
125,5,-77,32,4500.0,5100.0,85
126,1,-62,6,800.0,900.0,70
127,0,-97,44,670.0,670.0,60
128,3,-103,100,1.0,2.0,75
129,7,-90,29,4000.0,4300.0,70
130,6,-85,19,150.0,175.0,90
131,10,-85,28,1500.0,1500.0,70
132,0,-99,46,620.0,620.0,60
133,8,-88,20,130.0,155.0,90
134,5,-75,30,5000.0,5700.0,85
135,6,-66,26,11000.0,12300.0,75
136,7,-80,29,4200.0,4600.0,70
137,1,-60,5,900.0,1000.0,70
138,10,-94,27,600.0,600.0,70
139,0,-96,45,660.0,660.0,60
140,4,-72,20,3200.0,3500.0,80
141,5,-78,32,4400.0,5000.0,85
142,6,-67,27,11100.0,12400.0,75
143,7,-81,28,4100.0,4500.0,70
144,1,-59,5,900.0,1100.0,70
145,10,-95,26,700.0,700.0,70
146,0,-95,47,610.0,610.0,60
147,8,-87,21,125.0,150.0,90
148,4,-71,19,3300.0,3600.0,80
149,5,-79,33,4300.0,4800.0,85
150,6,-68,28,11300.0,12600.0,75
151,7,-82,30,4000.0,4400.0,70
152,1,-58,5,800.0,1000.0,70
153,10,-96,25,600.0,600.0,70
154,0,-94,48,650.0,650.0,60
155,8,-86,22,120.0,145.0,90
156,5,-80,31,4400.0,4900.0,85
157,6,-66,25,11500.0,12800.0,75
158,7,-83,31,4000.0,4400.0,70
159,1,-58,5,800.0,1000.0,70
160,10,-97,24,500.0,500.0,70
161,0,-97,49,640.0,640.0,60
162,8,-85,23,115.0,140.0,90
163,4,-70,18,3400.0,3700.0,80
164,5,-81,32,4200.0,4700.0,85
165,6,-65,24,11600.0,12900.0,75
166,7,-84,30,3900.0,4300.0,70
167,1,-57,5,700.0,900.0,70
168,10,-97,23,500.0,500.0,70
169,0,-98,50,630.0,630.0,60
170,8,-84,24,110.0,135.0,90
171,4,-69,19,3500.0,3800.0,80
172,5,-82,33,4100.0,4600.0,85
173,6,-64,25,11700.0,13000.0,75
174,7,-85,29,3800.0,4200.0,70
175,1,-57,5,700.0,800.0,70
176,10,-98,22,500.0,500.0,70
177,0,-98,51,620.0,620.0,60
178,8,-83,25,105.0,130.0,90
179,4,-68,20,3600.0,3900.0,80
180,5,-83,34,4000.0,4500.0,85
181,6,-63,26,11800.0,13100.0,75
182,7,-86,31,3700.0,4100.0,70
183,1,-56,5,700.0,800.0,70
184,10,-98,21,500.0,500.0,70
185,0,-99,52,610.0,610.0,60
186,8,-82,26,100.0,125.0,90
187,4,-67,21,3700.0,4000.0,80
188,5,-84,35,3900.0,4400.0,85
189,6,-63,27,11900.0,13200.0,75
190,7,-87,32,3600.0,4000.0,70
191,1,-55,5,700.0,800.0,70
192,10,-99,20,400.0,400.0,70
193,0,-100,53,600.0,600.0,60
194,8,-81,27,95.0,120.0,90
195,4,-66,22,3800.0,4100.0,80
196,5,-85,36,3800.0,4300.0,85
197,6,-62,28,12000.0,13300.0,75
198,7,-88,33,3500.0,3900.0,70
199,1,-54,5,600.0,700.0,70
200,10,-100,19,400.0,400.0,70
201,0,-100,54,590.0,590.0,60
202,8,-80,28,90.0,115.0,90
203,4,-65,23,3900.0,4200.0,80
204,5,-86,37,3700.0,4200.0,85
205,6,-61,29,12100.0,13400.0,75
206,7,-89,34,3400.0,3800.0,70
207,1,-54,5,600.0,700.0,70
208,10,-101,18,400.0,400.0,70
209,0,-101,55,580.0,580.0,60
210,8,-79,29,85.0,110.0,90
211,4,-64,24,4000.0,4300.0,80
212,5,-87,38,3600.0,4100.0,85
213,6,-60,30,12200.0,13500.0,75
214,7,-90,35,3300.0,3700.0,70
215,1,-53,5,600.0,600.0,70
216,10,-101,17,400.0,400.0,70
217,0,-102,56,570.0,570.0,60
218,8,-78,30,80.0,105.0,90
219,4,-63,25,4100.0,4400.0,80
220,5,-88,39,3500.0,4000.0,85
221,6,-59,31,12300.0,13600.0,75
222,7,-91,36,3200.0,3600.0,70
223,1,-53,5,600.0,600.0,70
224,10,-102,16,400.0,400.0,70
225,0,-102,57,560.0,560.0,60
226,8,-77,31,75.0,100.0,90
227,4,-62,26,4200.0,4500.0,80
228,5,-89,40,3400.0,3900.0,85
229,6,-58,32,12400.0,13700.0,75
230,7,-92,37,3100.0,3500.0,70
231,1,-52,5,600.0,600.0,70
232,10,-102,15,300.0,300.0,70
233,0,-103,58,550.0,550.0,60
234,8,-76,32,70.0,95.0,90
235,4,-61,27,4300.0,4600.0,80
236,5,-90,41,3300.0,3800.0,85
237,6,-57,33,12500.0,13800.0,75
238,7,-93,38,3000.0,3400.0,70
239,1,-52,5,600.0,600.0,70
240,10,-103,14,300.0,300.0,70
241,0,-104,59,540.0,540.0,60
242,8,-75,33,65.0,90.0,90
243,4,-60,28,4400.0,4700.0,80
244,5,-91,42,3200.0,3700.0,85
245,6,-56,34,12600.0,13900.0,75
246,7,-94,39,2900.0,3300.0,70
247,1,-51,5,600.0,600.0,70
248,10,-103,13,300.0,300.0,70
249,0,-105,60,530.0,530.0,60
250,8,-74,34,60.0,85.0,90
251,4,-59,29,4500.0,4800.0,80
252,5,-92,43,3100.0,3600.0,85
253,6,-55,35,12700.0,14000.0,75
254,7,-95,40,2800.0,3200.0,70
255,1,-50,5,600.0,600.0,70
256,10,-104,12,200.0,200.0,70
257,0,-106,61,520.0,520.0,60
258,8,-73,35,55.0,80.0,90
259,4,-58,30,4600.0,4900.0,80
260,5,-93,44,3000.0,3500.0,85
261,6,-54,36,12800.0,14100.0,75
262,7,-96,41,2700.0,3100.0,70
263,1,-50,5,600.0,600.0,70
264,10,-104,11,200.0,200.0,70
265,0,-107,62,510.0,510.0,60
266,8,-72,36,50.0,75.0,90
267,4,-57,31,4700.0,5000.0,80
268,5,-94,45,2900.0,3400.0,85
269,6,-53,37,12900.0,14200.0,75
270,7,-97,42,2600.0,3000.0,70
271,1,-49,5,600.0,600.0,70
272,10,-105,10,200.0,200.0,70
273,0,-108,63,500.0,500.0,60
274,8,-71,37,45.0,70.0,90
275,4,-56,32,4800.0,5100.0,80
276,5,-95,46,2800.0,3300.0,85
277,6,-52,38,13000.0,14300.0,75
278,7,-98,43,2500.0,2900.0,70
279,1,-49,5,600.0,600.0,70
280,10,-105,9,100.0,100.0,70
281,0,-109,64,490.0,490.0,60
282,8,-70,38,40.0,65.0,90
283,4,-55,33,4900.0,5200.0,80
284,5,-96,47,2700.0,3200.0,85
285,6,-51,39,13100.0,14400.0,75
286,7,-99,44,2400.0,2800.0,70
287,1,-48,5,500.0,500.0,70
288,10,-105,8,100.0,100.0,70
289,0,-110,65,480.0,480.0,60
290,8,-69,39,35.0,60.0,90
291,4,-54,34,5000.0,5300.0,80
292,5,-97,48,2600.0,3100.0,85
293,6,-50,40,13200.0,14500.0,75
294,7,-100,45,2300.0,2700.0,70
295,1,-48,5,500.0,500.0,70
296,10,-106,7,100.0,100.0,70
297,0,-111,66,470.0,470.0,60
298,8,-68,40,30.0,55.0,90
299,4,-53,35,5100.0,5400.0,80
300,5,-98,49,2500.0,3000.0,85
301,6,-49,41,13300.0,14600.0,75
302,7,-101,46,2200.0,2600.0,70
303,1,-47,5,500.0,500.0,70
304,10,-106,6,100.0,100.0,70
305,0,-112,67,460.0,460.0,60
306,8,-67,41,25.0,50.0,90
307,4,-52,36,5200.0,5500.0,80
308,5,-99,50,2400.0,2900.0,85
309,6,-48,42,13400.0,14700.0,75
310,7,-102,47,2100.0,2500.0,70
311,1,-47,5,500.0,500.0,70
312,10,-107,5,100.0,100.0,70
313,0,-113,68,450.0,450.0,60
314,8,-66,42,20.0,45.0,90
315,4,-51,37,5300.0,5600.0,80
316,5,-100,51,2300.0,2800.0,85
317,6,-47,43,13500.0,14800.0,75
318,7,-103,48,2000.0,2400.0,70
319,1,-46,5,500.0,500.0,70
320,10,-107,4,100.0,100.0,70
321,0,-114,69,440.0,440.0,60
322,8,-65,43,15.0,40.0,90
323,4,-50,38,5400.0,5700.0,80
324,5,-101,52,2200.0,2700.0,85
325,6,-46,44,13600.0,14900.0,75
326,7,-104,49,1900.0,2300.0,70
327,1,-46,5,500.0,500.0,70
328,10,-108,3,100.0,100.0,70
329,0,-115,70,430.0,430.0,60
330,8,-64,44,10.0,35.0,90
331,4,-49,39,5500.0,5800.0,80
332,5,-102,53,2100.0,2600.0,85
333,6,-45,45,13700.0,15000.0,75
334,7,-105,50,1800.0,2200.0,70
335,1,-45,5,500.0,500.0,70
336,10,-108,2,100.0,100.0,70
337,0,-116,71,420.0,420.0,60
338,8,-63,45,5.0,30.0,90
339,4,-48,40,5600.0,5900.0,80
340,5,-103,54,2000.0,2500.0,85
341,6,-45,46,13800.0,15100.0,75
342,7,-106,51,1700.0,2100.0,70
343,1,-44,5,500.0,500.0,70
344,10,-109,1,100.0,100.0,70
345,0,-117,72,410.0,410.0,60
346,8,-62,46,0.0,25.0,90
347,4,-47,41,5700.0,6000.0,80
348,5,-104,55,1900.0,2400.0,85
349,6,-44,47,13900.0,15200.0,75
350,7,-107,52,1600.0,2000.0,70
351,1,-44,5,500.0,500.0,70
352,10,-109,0,100.0,100.0,70
353,0,-118,73,400.0,400.0,60
354,8,-61,47,0.0,20.0,90
355,4,-46,42,5800.0,6100.0,80
356,5,-105,56,1800.0,2300.0,85
357,6,-43,48,14000.0,15300.0,75
358,7,-108,53,1500.0,1900.0,70
359,1,-43,5,500.0,500.0,70
360,10,-110,0,100.0,100.0,70
361,0,-119,74,390.0,390.0,60
362,8,-60,48,0.0,15.0,90
363,4,-45,43,5900.0,6200.0,80
364,5,-106,57,1700.0,2200.0,85
365,6,-43,49,14100.0,15400.0,75
366,7,-109,54,1400.0,1800.0,70
367,1,-42,5,400.0,400.0,70
368,10,-110,0,100.0,100.0,70
369,0,-120,75,380.0,380.0,60
370,8,-59,49,0.0,10.0,90
371,4,-44,44,6000.0,6300.0,80
372,5,-107,58,1600.0,2100.0,85
373,6,-42,50,14200.0,15500.0,75
374,7,-110,55,1300.0,1700.0,70
375,1,-42,5,400.0,400.0,70
376,10,-111,0,100.0,100.0,70
377,0,-121,76,370.0,370.0,60
378,8,-58,50,0.0,5.0,90
379,4,-43,45,6100.0,6400.0,80
380,5,-108,59,1500.0,2000.0,85
381,6,-41,51,14300.0,15600.0,75
382,7,-111,56,1200.0,1600.0,70
383,1,-41,5,400.0,400.0,70
384,10,-111,0,100.0,100.0,70
385,0,-122,77,360.0,360.0,60
386,8,-57,51,0.0,0.0,90
387,4,-42,46,6200.0,6500.0,80
388,5,-109,60,1400.0,1900.0,85
389,6,-41,52,14400.0,15700.0,75
390,7,-112,57,1100.0,1500.0,70
391,1,-40,5,400.0,400.0,70
392,10,-112,0,100.0,100.0,70
393,0,-123,78,350.0,350.0,60
394,8,-56,52,0.0,0.0,90
395,4,-41,47,6300.0,6600.0,80
396,5,-110,61,1300.0,1800.0,85
397,6,-40,53,14500.0,15800.0,75
398,7,-113,58,1000.0,1400.0,70
399,1,-40,5,400.0,400.0,70
400,10,-113,0,100.0,100.0,70
